Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
24-October-2024,1163.90,1175.00,1154.25,1167.95,1164.973370436252839958,56779,2703,66146023.00,18781,33.08,20.75,4.05
23-October-2024,1174.00,1183.00,1159.05,1160.50,1170.257175295740602834,81913,4064,95859276.00,37137,45.34,23.95,-13.50
22-October-2024,1190.55,1197.90,1173.00,1175.80,1184.985752617456726469,95035,5812,112615121.00,49548,52.14,24.90,-14.75
21-October-2024,1199.85,1215.10,1186.30,1190.55,1194.769803846726744619,429664,12153,513349573.00,75006,17.46,28.80,-9.30
18-October-2024,1157.70,1203.70,1156.05,1195.25,1184.235219981186326861,713311,31663,844728009.00,236047,33.09,47.65,37.55
17-October-2024,1152.95,1152.95,1123.95,1132.15,1133.259524526597146406,106252,4725,120411091.00,48808,45.94,29.00,-20.80
16-October-2024,1149.25,1162.85,1148.60,1152.25,1154.322104237700925474,51325,3505,59245582.00,22462,43.76,14.25,3.00
15-October-2024,1165.00,1172.00,1149.45,1155.10,1160.853354757158219768,318026,5678,369181549.00,237796,74.77,22.55,-9.90
14-October-2024,1172.45,1175.00,1156.60,1164.40,1164.834944849860029470,399727,8936,465615978.00,159602,39.93,18.40,-8.05
11-October-2024,1181.05,1188.30,1165.85,1172.40,1176.850494335550969452,944399,11398,1111416430.00,657950,69.67,22.45,-8.65
10-October-2024,1172.05,1191.35,1172.05,1183.75,1182.893967357288440243,62311,2008,73707306.00,24640,39.54,19.30,11.70
9-October-2024,1154.00,1184.45,1154.00,1170.10,1171.919103382735248148,127323,2999,149212256.00,20788,16.33,30.45,16.10
8-October-2024,1147.15,1167.90,1143.00,1152.25,1158.790079544719653366,46389,3320,53755113.00,11024,23.76,24.90,5.10
7-October-2024,1181.35,1184.85,1130.35,1145.40,1156.812094712187223493,3176909,28347,3675086755.00,2092607,65.87,54.50,-35.95
4-October-2024,1174.70,1202.55,1174.00,1177.50,1184.793261634074093635,3635184,22652,4306941508.00,3247591,89.34,28.55,2.80
3-October-2024,1202.05,1219.30,1173.50,1175.45,1179.030916753020176243,1214002,7765,1431345891.00,1131655,93.22,45.80,-26.60
1-October-2024,1227.30,1242.90,1224.45,1225.90,1233.049945061653033817,81910,5265,100999121.00,31984,39.05,18.45,-1.40
30-September-2024,1266.95,1273.25,1229.15,1232.45,1237.726999955760387851,384271,13303,475622592.00,95729,24.91,44.10,-34.50
27-September-2024,1271.15,1281.75,1257.85,1272.15,1271.704514057424485681,107132,5238,136240248.00,33370,31.15,23.90,1.00
26-September-2024,1269.00,1281.00,1262.20,1276.30,1272.794317289631389073,100621,4638,128069837.00,36501,36.28,18.80,7.30
25-September-2024,1232.05,1270.90,1232.05,1267.85,1256.593129441136931054,208280,7890,261723217.00,132217,63.48,38.85,35.80
24-September-2024,1242.10,1247.00,1235.45,1239.75,1240.611155301660761202,41487,5732,51469235.00,14463,34.86,11.55,-2.35
23-September-2024,1250.05,1252.25,1240.65,1246.70,1247.154038153897460749,383814,11659,478675180.00,117245,30.55,11.60,-3.35
20-September-2024,1243.00,1250.00,1229.30,1245.55,1240.474774316725634990,859501,25551,1066189309.00,127772,14.87,20.70,2.55
19-September-2024,1245.05,1261.50,1239.00,1242.55,1250.158293291678693312,58897,3176,73630573.00,18388,31.22,22.50,-2.50
18-September-2024,1231.00,1250.10,1225.00,1238.35,1238.030230333147695954,70029,5149,86698019.00,36513,52.14,25.10,7.35
17-September-2024,1237.55,1240.50,1227.60,1231.30,1234.640177049680750934,117933,8803,145604820.00,75324,63.87,12.90,-6.25
16-September-2024,1220.65,1234.55,1217.70,1231.50,1230.029574184401951021,592510,24483,728804823.00,184921,31.21,16.85,10.85
13-September-2024,1210.00,1219.80,1201.00,1217.70,1213.629123562996597281,453461,15469,550333476.00,109459,24.14,18.80,7.70
12-September-2024,1186.65,1205.40,1177.00,1203.35,1194.464148166319146326,40765,3151,48692331.00,16988,41.67,28.40,16.70
11-September-2024,1187.00,1194.60,1181.30,1186.05,1186.618535752149840970,33956,2054,40292819.00,10719,31.57,13.30,-0.95
10-September-2024,1184.95,1190.75,1173.30,1187.00,1185.753986940796659950,82394,3450,97699014.00,28901,35.08,17.45,2.05
