Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
28-April-2025,132.55,140.00,132.55,139.40,137.784468885223279765,2188510,24073,301542688.00,1041908,47.61,7.45,6.85
25-April-2025,129.00,129.70,124.90,127.10,126.779061241298954367,99557,1630,12621743.00,59902,60.17,4.80,-1.90
24-April-2025,129.60,130.10,127.90,129.10,129.250019999040046077,62503,894,8078514.00,37295,59.67,2.20,-0.50
23-April-2025,130.05,130.15,126.20,127.75,127.589033769673508888,78532,1270,10019822.00,41835,53.27,3.95,-2.30
22-April-2025,128.60,131.50,128.55,129.25,130.096352334996319620,122270,2074,15906881.00,75503,61.75,2.95,0.65
21-April-2025,127.60,130.65,127.35,128.25,128.813745908955667955,63859,827,8225917.00,31606,49.49,3.30,0.65
17-April-2025,123.40,127.55,123.00,127.00,126.128590856432900723,178683,2960,22537035.00,136151,76.20,4.55,3.60
16-April-2025,118.00,124.00,117.85,123.80,122.346251352604730251,64690,764,7914579.00,34681,53.61,6.15,5.80
15-April-2025,117.70,119.30,117.70,118.00,118.758100911634624063,11079,301,1315721.00,7208,65.06,1.60,0.30
11-April-2025,115.50,118.75,115.50,117.70,117.975783278518262073,57770,978,6815461.00,31774,55.00,3.25,2.20
9-April-2025,114.35,115.70,113.70,115.05,114.535061131355787896,29363,534,3363093.00,19681,67.03,2.00,0.70
8-April-2025,116.70,116.70,113.70,114.30,114.453497067737237769,50814,617,5815840.00,35364,69.59,3.00,-2.40
7-April-2025,102.00,113.35,102.00,113.20,111.730334735305363412,28769,509,3214370.00,15081,52.42,11.35,11.20
4-April-2025,117.25,118.85,115.80,116.70,116.940075669383003492,68720,1224,8036122.00,41213,59.97,3.05,-0.55
3-April-2025,113.95,117.65,113.60,117.40,116.156786723039946667,57001,1129,6621053.00,35865,62.92,4.05,3.45
2-April-2025,114.05,115.55,113.00,114.75,114.502292330406402983,38607,565,4420590.00,19338,50.09,2.55,0.70
1-April-2025,112.00,115.70,112.00,113.95,114.024693080357142857,21504,429,2451987.00,10258,47.70,3.70,1.95
28-March-2025,114.00,115.55,111.70,112.00,113.809982841990329121,64110,858,7296358.00,44512,69.43,3.85,-2.00
27-March-2025,111.30,115.10,111.30,114.45,114.154961549967445052,56827,743,6487084.00,35331,62.17,3.80,3.15
26-March-2025,113.50,115.00,111.10,111.25,113.103777064660101065,54222,695,6132713.00,30042,55.41,3.90,-2.25
25-March-2025,115.05,116.75,113.00,113.15,114.244030425572886578,41544,626,4746154.00,27634,66.52,3.75,-1.90
24-March-2025,117.60,117.60,112.90,115.60,114.103287022663769015,51536,616,5880427.00,30014,58.24,4.70,-2.00
21-March-2025,108.60,113.20,108.60,112.70,111.437238761956047901,116991,1221,13037154.00,84869,72.54,4.60,4.10
20-March-2025,113.05,113.05,107.95,108.80,111.285813042476380674,39057,524,4346490.00,20068,51.38,5.10,-4.25
19-March-2025,107.45,111.90,107.45,111.10,110.177357238502648449,84389,922,9297757.00,64053,75.90,4.45,3.65
18-March-2025,106.80,108.20,106.30,107.20,107.288257446080109551,32131,305,3447279.00,22346,69.55,1.90,0.40
17-March-2025,104.40,107.00,104.40,106.00,106.165991719644351937,44201,343,4692643.00,28437,64.34,2.60,1.60
13-March-2025,104.45,106.30,104.00,104.80,105.596593818211215608,37109,511,3918584.00,23945,64.53,2.30,0.35
12-March-2025,106.25,106.60,104.00,104.45,105.569218535386394852,55332,772,5841356.00,33463,60.48,2.60,-1.80
11-March-2025,109.00,109.00,105.25,105.50,106.623710824071292680,39948,506,4259404.00,19198,48.06,3.75,-3.50
10-March-2025,111.15,111.15,106.40,109.00,107.558259190070607605,63166,637,6794025.00,36317,57.49,4.75,-2.15
7-March-2025,107.65,109.60,107.05,108.90,108.494373633406218335,37502,1426,4068756.00,20940,55.84,2.55,1.25
6-March-2025,104.40,107.80,104.40,107.05,106.082098521518653890,121476,1040,12886429.00,95983,79.01,3.40,2.65
5-March-2025,102.00,104.75,101.55,104.35,103.757141626711837156,104493,1003,10841895.00,41252,39.48,3.20,2.35
4-March-2025,101.55,103.80,101.55,101.95,102.327864414121724063,73872,1071,7559164.00,44478,60.21,2.25,0.40
3-March-2025,103.70,105.45,101.35,103.40,102.644173455746035497,135389,2303,13896892.00,86050,63.56,4.10,-0.30
28-February-2025,105.90,106.95,103.55,104.40,105.068027430155442919,124097,1905,13038627.00,55301,44.56,3.40,-1.50
27-February-2025,108.70,108.70,106.45,106.90,107.725423356058939960,36376,451,3918620.00,16219,44.59,2.25,-1.80
25-February-2025,109.90,109.90,107.00,107.40,107.861176674389900608,92362,1130,9962274.00,72531,78.53,2.90,-2.50
24-February-2025,108.60,110.90,106.85,108.90,108.261522346368715083,37232,741,4030793.00,20529,55.14,4.05,0.30
21-February-2025,109.00,113.40,108.90,110.95,111.113880672390159440,83166,1091,9240897.00,33433,40.20,4.50,1.95
20-February-2025,105.80,110.00,105.80,109.70,108.590652432505684128,66413,939,7211831.00,29751,44.80,4.20,3.90
19-February-2025,106.45,109.50,105.65,109.05,108.604320095055542477,89211,972,9688700.00,57433,64.38,3.85,2.60
18-February-2025,110.35,110.35,104.05,106.05,105.637181566145315687,76468,1406,8077864.00,40431,52.87,6.30,-4.30
