Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
21-January-2025,152.00,153.45,149.80,150.30,151.942539201624470193,124102,1374,18856373.00,52184,42.05,3.65,-1.70
20-January-2025,150.00,152.90,149.25,152.35,151.845145846445927958,193834,1340,29432752.00,109525,56.50,3.65,2.35
17-January-2025,150.75,151.90,149.00,151.15,150.674104584197189587,542625,3833,81759536.00,244749,45.10,2.90,0.40
16-January-2025,150.85,151.70,150.15,151.20,151.013610530225553198,196539,1354,29680064.00,62893,32.00,1.55,0.35
15-January-2025,148.30,150.85,147.35,148.25,148.932012174479884238,635099,4988,94586572.00,241565,38.04,3.50,-0.05
14-January-2025,138.85,149.10,138.50,148.10,144.390949013199887660,391670,3211,56553603.00,158206,40.39,10.60,9.25
13-January-2025,143.55,143.55,137.05,137.65,140.337056479176608669,387665,4236,54403765.00,126123,32.53,6.50,-5.90
10-January-2025,149.10,149.90,143.40,143.95,145.528419791767206923,404067,4430,58803232.00,161973,40.09,6.50,-5.15
9-January-2025,151.95,152.95,148.50,148.90,150.596053342727263953,828904,8821,124829671.00,332826,40.15,4.45,-3.05
8-January-2025,153.80,154.80,150.85,151.75,152.256900258148962859,880112,8856,134003125.00,332207,37.75,3.95,-2.05
7-January-2025,152.20,155.30,152.20,155.00,154.107988175207867737,310534,2793,47855770.00,103180,33.23,3.10,2.80
6-January-2025,158.85,159.70,151.05,151.55,154.562128060925779572,1308346,15557,202220742.00,530285,40.53,8.65,-7.30
3-January-2025,160.90,161.40,157.20,157.70,158.853729095835562535,463544,4132,73635693.00,219305,47.31,4.20,-3.20
2-January-2025,160.45,161.15,158.00,160.90,159.719984289425198615,593231,5605,94750846.00,226786,38.23,3.15,0.45
1-January-2025,159.65,160.80,159.00,160.05,159.884976365006508186,145970,1730,23338410.00,53992,36.99,1.80,0.40
31-December-2024,158.80,159.60,157.30,158.95,158.432590598443665185,519297,5856,82273569.00,173246,33.36,2.30,0.15
30-December-2024,161.00,161.50,158.50,159.05,160.190487975466724054,185870,2626,29774606.00,77287,41.58,3.00,-1.95
27-December-2024,162.00,162.70,160.50,160.75,161.497824609220266263,613453,5350,99071325.00,271848,44.31,2.20,-1.25
26-December-2024,166.50,167.00,160.55,161.50,162.295717175326539857,626876,5205,101739290.00,195923,31.25,6.45,-5.00
24-December-2024,163.95,167.30,163.50,166.45,166.495394000270303190,599327,4609,99785185.00,320065,53.40,3.80,2.50
23-December-2024,160.00,165.25,158.25,164.40,161.952030022061589451,786888,6954,127438109.00,288127,36.62,7.00,4.40
20-December-2024,163.40,164.40,157.10,159.10,161.671747008512688724,398464,4560,64420371.00,131661,33.04,7.30,-4.30
19-December-2024,161.25,164.45,160.30,163.15,162.837127681446358121,617717,7096,100587262.00,223372,36.16,4.15,1.90
18-December-2024,163.90,165.00,162.75,164.00,163.704805097783705785,586294,7786,95979145.00,237991,40.59,2.25,0.10
17-December-2024,169.35,169.60,163.25,163.90,165.493008884046098416,502924,6806,83230406.00,334883,66.59,6.35,-5.45
16-December-2024,169.25,170.55,168.55,169.80,169.528717567928024049,277426,3005,47031674.00,127012,45.78,2.00,0.55
13-December-2024,170.50,170.90,165.80,169.70,167.966892093614922312,770390,10811,129400014.00,314000,40.76,5.10,-0.80
12-December-2024,174.35,174.40,170.10,170.60,171.671894169116455637,259206,3264,44498385.00,145335,56.07,4.30,-3.75
11-December-2024,176.80,176.80,174.05,174.35,175.115882266579002802,469977,5372,82300437.00,171259,36.44,2.75,-2.45
10-December-2024,174.55,176.50,173.45,175.50,174.952687635840162584,637698,5292,111566979.00,140549,22.04,3.05,0.95
9-December-2024,177.00,177.10,174.40,174.55,175.826685093284754067,222866,2249,39185790.00,78435,35.19,2.70,-2.45
6-December-2024,177.90,178.30,174.00,176.25,176.568645585871047768,598997,5650,105764089.00,134047,22.38,4.30,-1.65
5-December-2024,178.55,179.20,176.15,177.45,177.831430134239993445,1245009,5405,221401731.00,827216,66.44,3.05,-1.10
4-December-2024,175.50,178.65,175.05,178.10,176.852669354865606729,1199316,3057,212102236.00,1026680,85.61,3.60,2.60
3-December-2024,171.55,175.65,171.30,175.20,174.329319135163542791,312059,3108,54401033.00,183820,58.91,4.35,3.65
2-December-2024,169.60,171.20,166.95,170.70,168.702164404282027491,256514,2452,43274467.00,110077,42.91,4.25,1.10
29-November-2024,172.35,172.35,167.20,168.95,169.394232323194359357,266069,2701,45070554.00,111892,42.05,5.15,-3.40
28-November-2024,171.70,174.05,170.25,170.85,171.939801984013565026,311389,2595,53540163.00,116326,37.36,3.80,-0.85
27-November-2024,170.75,171.75,169.50,171.30,170.996263750496242633,355169,4340,60732572.00,130383,36.71,2.25,0.55
26-November-2024,172.05,172.45,169.25,170.40,170.554111773655735522,593503,4505,101224377.00,193745,32.64,3.20,-1.65
25-November-2024,173.10,174.75,170.40,171.15,172.524529062343444540,530962,5935,91603969.00,178562,33.63,4.35,-1.95
22-November-2024,165.60,170.70,165.60,170.00,168.418057021324589741,496516,5162,83622260.00,209689,42.23,5.10,4.40
21-November-2024,167.00,167.00,163.00,166.00,165.208877068948429085,242152,2342,40005660.00,77738,32.10,4.00,-1.00
